date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr
"2025-03-18 03:00:00 EDT",1742281200,98.03,101.97,SSE,16,13,,84,-4,-1.6,-6,,16100,2,0,,,,-1.4,-1.8
"2025-03-18 02:00:00 EDT",1742277600,98.1,102.04,S,18,11,,85,-3.8,-1.6,-5,,16100,1.9,0,,,,-0.8,-1.8
"2025-03-18 01:00:00 EDT",1742274000,98.12,102.07,SSW,20,11,,83,-3.3,-0.8,-5,,16100,2,4,,,,-0.3,-0.8
"2025-03-18 00:00:00 EDT",1742270400,98.15,102.1,SW,22,15,,81,-3.3,-0.4,-5,,16100,2.1,4,,,,0.2,-0.7
"2025-03-17 23:00:00 EDT",1742266800,98,101.95,S,18,15,,78,-3.3,0.1,,,16100,2.2,3,,,,0.3,-1.9
"2025-03-17 22:00:00 EDT",1742263200,98.12,102.08,SSE,16,4,,73,-5.3,-1,-2,,16100,2.3,0,,,,1,-2.1
"2025-03-17 21:00:00 EDT",1742259600,98.16,102.12,N,36,0,,64,-5.5,0.6,,,16100,2.3,0,,,,1.6,-0.8
"2025-03-17 20:00:00 EDT",1742256000,98.08,102.03,SSE,15,8,,63,-5.7,0.5,,,16100,2.3,0,,,,3.8,0.5
"2025-03-17 19:00:00 EDT",1742252400,98.15,102.09,N,35,5,,44,-7.4,3.8,,,16100,2.2,0,,,,4.5,3.7
"2025-03-17 18:00:00 EDT",1742248800,98.16,102.1,WNW,30,9,,42,-7.3,4.6,,,16100,2.2,0,,,,4.9,3.9
"2025-03-17 17:00:00 EDT",1742245200,98.16,102.1,NW,31,17,,44,-6.8,4.5,,,16100,2.2,0,,,,5.1,3.8
"2025-03-17 16:00:00 EDT",1742241600,98.14,102.08,WNW,30,15,,46,-6.4,4.3,,,16100,2.1,0,,,,4.3,2.8
"2025-03-17 15:00:00 EDT",1742238000,98.15,102.09,NW,32,9,,52,-5.9,2.9,,,16100,2,0,,,,3.4,1.6
"2025-03-17 14:00:00 EDT",1742234400,98.19,102.14,NNW,34,11,,51,-7.6,1.4,,,16100,1.9,0,,,,2.4,-0.1
"2025-03-17 13:00:00 EDT",1742230800,98.23,102.18,NNW,34,18,34,55,-7.7,0.3,,,16100,1.8,0,,,,1.1,-1.1
"2025-03-17 12:00:00 EDT",1742227200,98.23,102.18,NW,32,17,30,59,-7.8,-0.7,-6,,16100,1.7,0,,,,-0.6,-1.8
"2025-03-17 11:00:00 EDT",1742223600,98.18,102.13,NW,31,18,30,58,-9,-1.8,-7,,16100,1.6,2,,,,-1.2,-2.8
"2025-03-17 10:00:00 EDT",1742220000,98.09,102.04,NNW,34,17,,68,-7.6,-2.5,-8,,16100,1.6,3,,,,-2.2,-3.8
"2025-03-17 09:00:00 EDT",1742216400,98.02,101.96,NNW,34,21,32,70,-8.3,-3.6,-10,,16100,1.7,4,,,,-3.1,-3.7
"2025-03-17 08:00:00 EDT",1742212800,97.94,101.87,NW,32,15,,75,-6.9,-3.1,-8,,16100,1.7,4,,,,-3.1,-3.3
"2025-03-17 07:00:00 EDT",1742209200,97.87,101.8,NNW,34,22,,72,-7.5,-3.1,-9,,16100,1.7,4,,,,-2.4,-3.1
"2025-03-17 06:00:00 EDT",1742205600,97.72,101.64,NW,32,18,30,75,-6.3,-2.4,-8,,16100,1.7,4,,,,-2.2,-2.5
"2025-03-17 05:00:00 EDT",1742202000,97.6,101.51,WNW,29,28,,68,-7.3,-2.2,-9,,16100,1.7,4,,,,-2.1,-2.2
"2025-03-17 04:00:00 EDT",1742198400,97.53,101.42,WNW,30,26,37,80,-5.2,-2.2,-9,,16100,1.7,4,,,,-1.9,-2.3
"2025-03-17 03:00:00 EDT",1742194800,97.5,101.37,WNW,30,28,41,79,-5.1,-1.9,-9,,16100,1.6,4,,,,-1.7,-2
"2025-03-17 02:00:00 EDT",1742191200,97.42,101.28,NW,31,21,,79,-4.9,-1.7,-8,,16100,1.5,4,,,,-1.4,-2
"2025-03-17 01:00:00 EDT",1742187600,97.34,101.19,NW,31,24,41,77,-5,-1.4,-8,,16100,1.5,4,,,,-0.6,-1.4
"2025-03-17 00:00:00 EDT",1742184000,97.21,101.05,NW,31,32,45,77,-4.1,-0.6,-7,,16100,1.4,4,,,,0.4,-0.6
"2025-03-16 23:00:00 EDT",1742180400,97.04,100.88,WNW,29,26,37,82,-2.3,0.4,,,16100,1.4,3,,,,1.5,0.4
"2025-03-16 22:00:00 EDT",1742176800,96.95,100.79,WNW,29,34,43,82,-1.2,1.5,,,16100,1.4,4,,,,2.6,1.5
"2025-03-16 21:00:00 EDT",1742173200,96.74,100.57,WNW,29,24,46,82,-0.2,2.6,,,16100,1.4,4,,,,4,2.6
"2025-03-16 20:00:00 EDT",1742169600,96.64,100.46,W,27,24,37,86,1.9,4,,,16100,1.4,4,,,,4.9,4
"2025-03-16 19:00:00 EDT",1742166000,96.49,100.3,W,27,22,35,87,2.9,4.9,,,16100,1.5,4,,,,5.5,4.8
"2025-03-16 18:00:00 EDT",1742162400,96.38,100.19,W,28,22,32,85,3.2,5.5,,,16100,1.6,4,,,,6.9,5.5
"2025-03-16 17:00:00 EDT",1742158800,96.18,99.98,WNW,29,30,,84,4.2,6.8,,,16100,1.9,4,,,,9.3,6.6
"2025-03-16 16:00:00 EDT",1742155200,95.9,99.68,W,26,32,65,82,6.4,9.2,,,16100,2.2,4,,,,13.7,9.2
"2025-03-16 15:00:00 EDT",1742151600,95.7,99.45,SSW,21,37,48,78,10,13.8,,,16100,2.4,3,,,,15.4,13.8
"2025-03-16 14:00:00 EDT",1742148000,95.6,99.34,SSW,21,28,37,74,10.8,15.4,,,16100,2.4,2,,,,17.6,14.5
"2025-03-16 13:00:00 EDT",1742144400,95.6,99.33,S,19,34,52,72,12.7,17.7,,,16100,2.4,3,,,,17.8,15.8
"2025-03-16 12:00:00 EDT",1742140800,95.64,99.37,S,19,39,58,73,11.9,16.8,,,16100,2.3,4,,,,17.3,16.5
"2025-03-16 11:00:00 EDT",1742137200,95.66,99.39,S,18,37,59,75,12.1,16.5,,,16100,2.3,3,,,,16.5,13.8
"2025-03-16 10:00:00 EDT",1742133600,95.71,99.45,SSE,16,32,45,85,11.4,13.8,,,16100,2.3,3,,,,13.8,12.6
"2025-03-16 09:00:00 EDT",1742130000,95.75,99.5,SE,14,30,41,92,11.4,12.7,,,16100,2.3,3,,,,13.6,12
"2025-03-16 08:00:00 EDT",1742126400,95.86,99.61,SSE,15,30,41,95,11.2,12,,,16100,2.3,4,,,,12,11.7
"2025-03-16 07:00:00 EDT",1742122800,95.93,99.68,SSE,15,24,35,95,11,11.8,,,16100,2.3,4,,,,11.9,11.2
"2025-03-16 06:00:00 EDT",1742119200,96.03,99.78,SSE,15,17,32,95,10.6,11.4,,,16100,2.3,4,,,,11.6,11.2
"2025-03-16 05:00:00 EDT",1742115600,96.12,99.88,SSE,16,26,,94,10.5,11.4,,,16100,2.3,4,,,,12,11.4
"2025-03-16 04:00:00 EDT",1742112000,96.2,99.96,S,17,22,32,85,9.6,11.9,,,16100,2.2,4,,,,12.7,11.9
"2025-03-16 03:00:00 EDT",1742108400,96.28,100.05,S,17,24,41,79,9,12.5,,,16100,2.2,4,,,,12.5,11.3
"2025-03-16 02:00:00 EDT",1742104800,96.29,100.07,SE,13,13,,91,10,11.4,,,16100,2.3,4,,,,12.3,11.4
"2025-03-16 01:00:00 EDT",1742101200,96.39,100.18,SSE,15,21,,89,10.5,12.3,,,16100,2.4,4,,,,13.3,12.2
"2025-03-16 00:00:00 EDT",1742097600,96.42,100.21,S,17,17,28,82,10.3,13.3,,,16100,2.6,4,,,,14.7,13.3
"2025-03-15 23:00:00 EDT",1742094000,96.42,100.21,S,17,22,,73,9.9,14.7,,,16100,2.7,4,,,,15.2,14.5
"2025-03-15 22:00:00 EDT",1742090400,96.4,100.19,S,18,21,30,70,9.8,15.2,,,16100,2.9,4,,,,15.6,14.5
"2025-03-15 21:00:00 EDT",1742086800,96.34,100.13,SW,22,13,,73,9.8,14.6,,,16100,3,4,,,,15.8,14.6
"2025-03-15 20:00:00 EDT",1742083200,96.28,100.06,S,18,17,28,68,10.1,15.9,,,16100,3,3,,,,16.6,15.7
"2025-03-15 19:00:00 EDT",1742079600,96.27,100.05,S,18,21,30,66,10.2,16.5,,,16100,3.1,3,,,,17.2,16.5
"2025-03-15 18:00:00 EDT",1742076000,96.23,100.01,S,18,26,35,65,10.6,17.2,,,16100,3.1,2,,,,17.5,17.1
"2025-03-15 17:00:00 EDT",1742072400,96.24,100.02,S,18,37,54,64,10.8,17.6,,,16100,3.2,0,,,,18.1,17.5
"2025-03-15 16:00:00 EDT",1742068800,96.23,100.01,S,17,28,41,64,11,17.8,,,16100,3.2,3,,,,17.8,15.6
"2025-03-15 15:00:00 EDT",1742065200,96.34,100.13,SSE,16,34,48,70,10.4,15.7,,,16100,3.2,0,,,,15.8,14.1
"2025-03-15 14:00:00 EDT",1742061600,96.44,100.24,S,17,32,41,79,10.4,13.9,,,16100,3.2,4,,,,13.9,10.7
"2025-03-15 13:00:00 EDT",1742058000,96.4,100.21,SSE,15,21,,91,9.1,10.6,,,16100,3.2,3,,,,10.6,8.8
"2025-03-15 12:00:00 EDT",1742054400,96.6,100.43,SSE,15,24,37,93,7.8,8.9,,,16100,3.2,4,,,,8.9,7.2
"2025-03-15 11:00:00 EDT",1742050800,96.68,100.52,SE,13,17,30,95,6.5,7.2,,,4000,3.2,4,,,,7.3,7
"2025-03-15 10:00:00 EDT",1742047200,96.69,100.53,ESE,12,18,,93,6,7,,,4000,3.2,4,,,,7.9,6.7
"2025-03-15 09:00:00 EDT",1742043600,96.74,100.58,SSE,15,15,,73,3,7.5,,,16100,3.3,4,,,,7.6,7.3
"2025-03-15 08:00:00 EDT",1742040000,96.55,100.38,SE,14,15,,73,2.8,7.3,,,16100,3.4,2,,,,7.5,6.6
"2025-03-15 07:00:00 EDT",1742036400,96.61,100.44,SE,14,17,,76,3,6.9,,,16100,3.4,3,,,,7,6.1
"2025-03-15 06:00:00 EDT",1742032800,96.69,100.51,SSE,15,17,,77,2.8,6.5,,,16100,3.4,3,,,,6.8,5.9
"2025-03-15 05:00:00 EDT",1742029200,96.73,100.55,SE,14,15,,79,2.6,5.9,,,16100,3.5,0,,,,5.9,5.1
"2025-03-15 04:00:00 EDT",1742025600,96.76,100.57,SE,14,13,,78,2.2,5.7,,,16100,3.5,0,,,,6.5,5.6
"2025-03-15 03:00:00 EDT",1742022000,96.77,100.58,ESE,12,11,,75,2,6.1,,,16100,3.6,0,,,,7.3,5.8
"2025-03-15 02:00:00 EDT",1742018400,96.82,100.63,SE,13,11,,72,2.4,7.2,,,16100,3.7,0,,,,7.3,5.9
"2025-03-15 01:00:00 EDT",1742014800,96.86,100.69,ESE,11,8,,72,1.5,6.2,,,16100,3.8,3,,,,6.6,4
"2025-03-15 00:00:00 EDT",1742011200,96.92,100.76,E,9,9,,81,0.9,3.9,,,16100,3.9,2,,,,5.2,3.9
"2025-03-14 23:00:00 EDT",1742007600,96.99,100.84,E,10,8,,78,0.8,4.3,,,16100,3.9,3,,,,5.8,3.8
"2025-03-14 22:00:00 EDT",1742004000,97.02,100.88,NE,5,5,,73,1.3,5.8,,,16100,3.8,4,,,,5.8,4.7
"2025-03-14 21:00:00 EDT",1742000400,97.06,100.93,E,8,9,,75,1,5.1,,,16100,3.8,3,,,,6,5.1
"2025-03-14 20:00:00 EDT",1741996800,97.12,101.02,E,9,13,,66,0,5.8,,,16100,3.8,3,,,,7.8,5.7
"2025-03-14 19:00:00 EDT",1741993200,97.17,101.06,E,9,15,,59,0.3,7.8,,,16100,3.8,3,,,,11.1,7.8
"2025-03-14 18:00:00 EDT",1741989600,97.2,101.08,E,8,17,,52,1.7,11.1,,,16100,3.7,2,,,,13.5,11.1
"2025-03-14 17:00:00 EDT",1741986000,97.27,101.14,ENE,7,18,,44,1.2,13.1,,,16100,3.6,1,,,,15,13.1
"2025-03-14 16:00:00 EDT",1741982400,97.36,101.23,ESE,11,21,,36,0.1,14.9,,,16100,3.7,0,,,,15.1,14.1
"2025-03-14 15:00:00 EDT",1741978800,97.44,101.32,E,10,18,,37,-0.3,14.1,,,16100,3.7,0,,,,14.5,13.5
"2025-03-14 14:00:00 EDT",1741975200,97.52,101.4,ESE,11,18,,36,-0.8,14,,,16100,3.8,0,,,,14,11
"2025-03-14 13:00:00 EDT",1741971600,97.63,101.52,E,9,13,,40,-1.9,11.1,,,16100,3.7,0,,,,11.3,9.3
"2025-03-14 12:00:00 EDT",1741968000,97.71,101.61,ESE,11,15,,42,-2.8,9.5,,,16100,3.6,0,,,,9.8,7.2
"2025-03-14 11:00:00 EDT",1741964400,97.77,101.68,E,9,13,,46,-3.9,7.1,,,16100,3.9,2,,,,7.2,4.7
"2025-03-14 10:00:00 EDT",1741960800,97.8,101.72,E,10,15,,56,-3.5,4.6,,,16100,4.2,0,,,,4.6,2
"2025-03-14 09:00:00 EDT",1741957200,97.79,101.72,E,10,13,,62,-4.6,1.9,,,16100,4.5,0,,,,1.9,-3.6
"2025-03-14 08:00:00 EDT",1741953600,97.78,101.72,ENE,7,8,,90,-5.4,-4,-7,,12900,4.4,0,,,,-3.7,-5.2
"2025-03-14 07:00:00 EDT",1741950000,97.8,101.73,N,36,0,,96,-4.8,-4.2,,,8100,4.4,0,,,,-3.9,-5.1
"2025-03-14 06:00:00 EDT",1741946400,97.79,101.72,NW,31,5,,94,-5.7,-4.9,-7,,8100,4.4,0,,,,-3.7,-5.1
"2025-03-14 05:00:00 EDT",1741942800,97.76,101.68,,,4,,96,-4.6,-4.1,-6,,6400,4.4,0,,,,-3.5,-4.8
"2025-03-14 04:00:00 EDT",1741939200,97.75,101.66,N,36,0,,93,-4.6,-3.6,,,16100,4.5,0,,,,-3.1,-4.5
"2025-03-14 03:00:00 EDT",1741935600,97.77,101.68,N,1,4,,91,-5.7,-4.4,-6,,16100,4.5,0,,,,-3.2,-4.5
"2025-03-14 02:00:00 EDT",1741932000,97.79,101.71,E,8,4,,92,-5.1,-4,-6,,16100,4.5,0,,,,-1.9,-4.1
"2025-03-14 01:00:00 EDT",1741928400,97.79,101.71,N,36,0,,89,-5.1,-3.5,,,16100,4.5,0,,,,-1.5,-3.5
"2025-03-14 00:00:00 EDT",1741924800,97.81,101.74,S,18,4,,82,-5.1,-2.4,-4,,16100,4.4,0,,,,-0.8,-3.3
"2025-03-13 23:00:00 EDT",1741921200,97.82,101.76,N,35,5,,88,-4.9,-3.2,-5,,16100,4.1,0,,,,-0.7,-3.2
"2025-03-13 22:00:00 EDT",1741917600,97.79,101.73,NNW,34,8,,80,-4.1,-1.1,-4,,16100,3.8,2,,,,1.4,-2.8
"2025-03-13 21:00:00 EDT",1741914000,97.78,101.73,N,35,4,,79,-3.9,-0.7,-2,,16100,3.7,3,,,,3.2,-0.7
"2025-03-13 20:00:00 EDT",1741910400,97.76,101.7,NW,32,9,,60,-4.3,2.7,,,16100,3.6,2,,,,5,2.7
"2025-03-13 19:00:00 EDT",1741906800,97.72,101.65,NW,32,8,,49,-4.9,5.1,,,16100,3.4,0,,,,6.1,5.1
"2025-03-13 18:00:00 EDT",1741903200,97.68,101.6,NW,32,9,,45,-4.9,6.1,,,16100,3.2,1,,,,7.7,6.1
"2025-03-13 17:00:00 EDT",1741899600,97.63,101.54,N,35,15,,48,-2.8,7.6,,,16100,3,1,,,,9.6,7.6
"2025-03-13 16:00:00 EDT",1741896000,97.64,101.54,N,36,11,,41,-3.2,9.3,,,16100,2.9,0,,,,9.8,8.9
"2025-03-13 15:00:00 EDT",1741892400,97.63,101.53,N,36,0,,36,-5.6,8.8,,,16100,2.8,0,,,,9.2,6.9
"2025-03-13 14:00:00 EDT",1741888800,97.68,101.59,,,4,,43,-4.8,7,,,16100,2.7,0,,,,7.2,5.7
"2025-03-13 13:00:00 EDT",1741885200,97.69,101.6,SSW,20,8,,49,-4.3,5.7,,,16100,2.5,0,,,,6.1,3.4
"2025-03-13 12:00:00 EDT",1741881600,97.68,101.6,,,4,,59,-4,3.2,,,16100,2.5,0,,,,3.4,0.6
"2025-03-13 11:00:00 EDT",1741878000,97.69,101.62,,,4,,70,-4.3,0.5,,,16100,2.5,0,,,,0.9,-1.8
"2025-03-13 10:00:00 EDT",1741874400,97.68,101.62,NE,5,5,,76,-5.5,-1.7,-4,,16100,2.6,0,,,,-1.6,-3.6
"2025-03-13 09:00:00 EDT",1741870800,97.61,101.56,N,1,5,,79,-6.9,-3.7,-6,,16100,2.7,0,,,,-3.7,-5.3
"2025-03-13 08:00:00 EDT",1741867200,97.59,101.55,N,35,9,,83,-7.7,-5.2,-9,,16100,2.8,0,,,,-5.1,-5.8
"2025-03-13 07:00:00 EDT",1741863600,97.53,101.48,NNW,34,5,,85,-7.4,-5.2,-7,,16100,2.7,0,,,,-4.7,-5.5
"2025-03-13 06:00:00 EDT",1741860000,97.46,101.4,N,36,5,,80,-8,-5.1,-7,,16100,2.5,0,,,,-4.6,-5.1
"2025-03-13 05:00:00 EDT",1741856400,97.44,101.37,NNE,2,5,,80,-7.5,-4.5,-7,,16100,2.3,0,,,,-3.9,-4.6
"2025-03-13 04:00:00 EDT",1741852800,97.43,101.36,NE,4,8,,79,-7.1,-3.9,-7,,16100,2.3,0,,,,-2.9,-4
"2025-03-13 03:00:00 EDT",1741849200,97.5,101.43,ENE,6,9,,79,-6.1,-3,-7,,16100,2.3,0,,,,-2.7,-3.3
"2025-03-13 02:00:00 EDT",1741845600,97.47,101.4,ENE,7,17,,78,-6,-2.7,-8,,16100,2.3,0,,,,-2.3,-2.8
"2025-03-13 01:00:00 EDT",1741842000,97.53,101.46,E,8,22,,74,-6.4,-2.4,-9,,16100,2.3,3,,,,-2.3,-2.8
"2025-03-13 00:00:00 EDT",1741838400,97.59,101.52,E,9,15,,69,-7.3,-2.4,-7,,16100,2.4,3,,,,-1.8,-2.5
"2025-03-12 23:00:00 EDT",1741834800,97.58,101.51,ENE,7,15,,63,-7.9,-1.8,-7,,16100,2.3,4,,,,-1.8,-1.9
"2025-03-12 22:00:00 EDT",1741831200,97.61,101.55,ENE,7,18,,62,-8.2,-1.9,-7,,16100,2.4,4,,,,-1.9,-2.4
"2025-03-12 21:00:00 EDT",1741827600,97.62,101.57,ENE,7,21,,64,-8.4,-2.5,-9,,16100,2.4,3,,,,-2.5,-2.8
"2025-03-12 20:00:00 EDT",1741824000,97.6,101.56,ENE,7,24,,66,-8.1,-2.5,-9,,16100,2.5,3,,,,-1.1,-2.6
"2025-03-12 19:00:00 EDT",1741820400,97.62,101.58,E,9,21,32,56,-8.9,-1.1,-7,,16100,2.5,4,,,,-0.1,-1.1
"2025-03-12 18:00:00 EDT",1741816800,97.58,101.53,ENE,7,32,,47,-10.1,0,-7,,16100,2.4,3,,,,0.8,0
"2025-03-12 17:00:00 EDT",1741813200,97.6,101.55,ENE,7,30,,50,-8.4,0.8,,,16100,2.4,3,,,,2.2,0.6
"2025-03-12 16:00:00 EDT",1741809600,97.64,101.59,ENE,6,24,34,50,-8.1,1.1,,,16100,2.4,4,,,,1.8,0.7
"2025-03-12 15:00:00 EDT",1741806000,97.68,101.63,ENE,7,24,,53,-7.5,1,,,16100,2.4,3,,,,1.1,0.6
"2025-03-12 14:00:00 EDT",1741802400,97.72,101.66,ESE,11,24,,57,-6.6,1,,,16100,2.4,4,,,,1.2,0.6
"2025-03-12 13:00:00 EDT",1741798800,97.81,101.76,ENE,7,22,32,58,-6.6,0.8,,,16100,2.4,2,,,,1.4,0.3
"2025-03-12 12:00:00 EDT",1741795200,97.84,101.79,E,8,21,30,56,-7.2,0.6,,,16100,2.5,0,,,,0.9,-0.4
"2025-03-12 11:00:00 EDT",1741791600,97.9,101.85,E,10,21,,56,-8,-0.1,-6,,16100,2.6,1,,,,-0.1,-2.1
"2025-03-12 10:00:00 EDT",1741788000,97.92,101.88,E,8,13,,69,-7.1,-2.2,-7,,16100,2.6,0,,,,-2.2,-3.8
"2025-03-12 09:00:00 EDT",1741784400,97.92,101.88,ENE,7,9,,76,-7.5,-3.8,-8,,16100,2.5,1,,,,-3.8,-5
"2025-03-12 08:00:00 EDT",1741780800,97.88,101.85,NE,5,5,,84,-7.4,-5.1,-7,,16100,2.4,0,,,,-5.1,-7
"2025-03-12 07:00:00 EDT",1741777200,97.81,101.77,E,9,8,,88,-8.9,-7.2,-11,,16100,2.3,3,,,,-5.9,-7.5
"2025-03-12 06:00:00 EDT",1741773600,97.79,101.74,ENE,6,5,,87,-7.8,-6,-8,,16100,2.3,0,,,,-6,-6.6
"2025-03-12 05:00:00 EDT",1741770000,97.69,101.63,ESE,12,9,,85,-8.1,-6,-10,,16100,2.3,2,,,,-5.2,-6.4
"2025-03-12 04:00:00 EDT",1741766400,97.73,101.67,ENE,6,8,,88,-7.8,-6.1,-10,,16100,2.2,1,,,,-4.8,-6.5
"2025-03-12 03:00:00 EDT",1741762800,97.76,101.69,NE,4,5,,86,-7.5,-5.5,-8,,16100,2.2,3,,,,-4.2,-5.7
"2025-03-12 02:00:00 EDT",1741759200,97.79,101.72,N,35,5,,82,-6.9,-4.3,-6,,16100,2.2,4,,,,-4.3,-5
"2025-03-12 01:00:00 EDT",1741755600,97.78,101.7,N,35,5,,85,-6.9,-4.7,-7,,16100,2.3,0,,,,-4.1,-4.9
"2025-03-12 00:00:00 EDT",1741752000,97.79,101.71,NW,32,9,,82,-6.8,-4.2,-8,,16100,2.3,2,,,,-3.5,-4.4
"2025-03-11 23:00:00 EDT",1741748400,97.74,101.65,NW,31,13,,79,-6.7,-3.6,-8,,16100,2.3,0,,,,-3,-3.9
"2025-03-11 22:00:00 EDT",1741744800,97.67,101.58,NNW,33,9,,76,-6.9,-3.2,-7,,16100,2.3,0,,,,-2.4,-3.3
"2025-03-11 21:00:00 EDT",1741741200,97.61,101.52,WNW,30,13,,72,-6.9,-2.5,-7,,16100,2.3,0,,,,-2,-3
"2025-03-11 20:00:00 EDT",1741737600,97.53,101.44,W,28,13,,70,-7.1,-2.3,-7,,16100,2.4,0,,,,-0.3,-2.3
"2025-03-11 19:00:00 EDT",1741734000,97.4,101.3,NW,31,17,28,61,-6.9,-0.3,-5,,16100,2.4,0,,,,1.1,-0.3
"2025-03-11 18:00:00 EDT",1741730400,97.29,101.18,NW,32,24,,57,-6.6,1.1,,,16100,2.4,0,,,,2.5,1.1
"2025-03-11 17:00:00 EDT",1741726800,97.14,101.01,NW,31,30,41,48,-7.6,2.4,,,16100,2.3,0,,,,3.6,2.3
"2025-03-11 16:00:00 EDT",1741723200,97.04,100.9,WNW,29,30,41,56,-4.8,3.3,,,16100,2.2,0,,,,4.5,2.9
"2025-03-11 15:00:00 EDT",1741719600,96.93,100.78,WNW,30,26,46,57,-3.2,4.6,,,16100,2.3,0,,,,5.3,3.6
"2025-03-11 14:00:00 EDT",1741716000,96.8,100.65,NNW,33,26,45,62,-1.6,5,,,16100,2.4,0,,,,6.3,4.7
"2025-03-11 13:00:00 EDT",1741712400,96.67,100.51,NNW,33,24,45,58,-1.3,6.3,,,16100,2.6,0,,,,7.5,6
"2025-03-11 12:00:00 EDT",1741708800,96.49,100.32,NW,31,28,45,59,-0.3,7.2,,,16100,2.6,0,,,,9.3,7.1
"2025-03-11 11:00:00 EDT",1741705200,96.4,100.22,WNW,30,34,50,56,1.1,9.4,,,16100,2.6,0,,,,10.4,7.9
"2025-03-11 10:00:00 EDT",1741701600,96.3,100.12,WSW,25,18,,60,0.8,8.1,,,16100,2.6,3,,,,8.2,6.5
"2025-03-11 09:00:00 EDT",1741698000,96.26,100.08,SW,23,15,,65,0.5,6.5,,,16100,2.7,3,,,,6.5,4.6
"2025-03-11 08:00:00 EDT",1741694400,96.23,100.05,SW,22,15,,70,-0.4,4.6,,,16100,2.7,0,,,,5.2,4.5
"2025-03-11 07:00:00 EDT",1741690800,96.21,100.03,SSW,20,18,32,67,-0.5,5.1,,,16100,2.7,0,,,,5.4,5.1
"2025-03-11 06:00:00 EDT",1741687200,96.21,100.02,SSW,20,22,32,67,-0.4,5.2,,,16100,2.7,0,,,,6.1,5.1
"2025-03-11 05:00:00 EDT",1741683600,96.24,100.05,S,19,21,,64,-0.5,5.8,,,16100,2.7,0,,,,6.8,5.8
"2025-03-11 04:00:00 EDT",1741680000,96.35,100.16,SSW,21,22,34,61,-0.3,6.8,,,16100,2.7,0,,,,7.4,6.6
"2025-03-11 03:00:00 EDT",1741676400,96.45,100.26,SW,22,21,30,61,-0.2,6.8,,,16100,2.8,0,,,,7.1,5.7
"2025-03-11 02:00:00 EDT",1741672800,96.5,100.32,SSW,21,17,,64,-0.4,5.8,,,16100,2.9,0,,,,6.1,4.7
"2025-03-11 01:00:00 EDT",1741669200,96.54,100.37,S,18,11,,65,-0.8,5.2,,,16100,2.9,0,,,,6.2,4.8
"2025-03-11 00:00:00 EDT",1741665600,96.59,100.42,S,19,13,,63,-0.6,6,,,16100,3,0,,,,6.4,5.6
"2025-03-10 23:00:00 EDT",1741662000,96.64,100.48,SSW,20,13,,66,-0.1,5.8,,,16100,3.1,0,,,,6.5,4.9
"2025-03-10 22:00:00 EDT",1741658400,96.69,100.54,S,19,11,,72,0.8,5.4,,,16100,3.1,0,,,,6.8,5.2
"2025-03-10 21:00:00 EDT",1741654800,96.73,100.6,S,19,9,,72,1.3,5.9,,,16100,3.1,2,,,,7,5.9
"2025-03-10 20:00:00 EDT",1741651200,96.76,100.63,S,19,13,,67,1.3,7,,,16100,3.1,0,,,,8.4,7
"2025-03-10 19:00:00 EDT",1741647600,96.8,100.66,SSW,20,17,,62,1.5,8.3,,,16100,3.1,0,,,,10,8.3
"2025-03-10 18:00:00 EDT",1741644000,96.8,100.64,S,19,22,32,57,1.7,9.9,,,16100,3.1,0,,,,10.8,9.9
"2025-03-10 17:00:00 EDT",1741640400,96.82,100.66,S,18,17,28,55,1.8,10.4,,,16100,3.1,0,,,,10.6,10.2
"2025-03-10 16:00:00 EDT",1741636800,96.88,100.72,SSW,21,24,34,55,1.6,10.3,,,16100,3,0,,,,10.7,10.3
"2025-03-10 15:00:00 EDT",1741633200,96.97,100.81,SSW,20,24,,54,1.6,10.5,,,16100,2.9,0,,,,10.6,9.9
"2025-03-10 14:00:00 EDT",1741629600,97.07,100.91,SSW,20,18,30,53,0.7,9.8,,,16100,2.8,2,,,,9.8,9.1
"2025-03-10 13:00:00 EDT",1741626000,97.13,100.98,SSW,20,21,,51,-0.2,9.3,,,16100,2.7,0,,,,9.4,8.1
"2025-03-10 12:00:00 EDT",1741622400,97.15,101.01,S,18,9,,55,-0.3,8.1,,,16100,2.7,0,,,,8.1,6.1
"2025-03-10 11:00:00 EDT",1741618800,97.18,101.04,SSW,20,11,,64,-0.2,6,,,16100,2.8,0,,,,6,4.1
"2025-03-10 10:00:00 EDT",1741615200,97.19,101.07,S,18,11,,71,-0.7,4.1,,,16100,3,0,,,,4.1,0.1
"2025-03-10 09:00:00 EDT",1741611600,97.21,101.1,SSE,15,4,,91,-1.4,0,-1,,16100,3,0,,,,0,-2.8
"2025-03-10 08:00:00 EDT",1741608000,97.18,101.08,N,36,5,,94,-2.8,-1.9,-4,,16100,2.8,0,,,,-0.2,-3.5
"2025-03-10 07:00:00 EDT",1741604400,97.13,101.02,W,27,4,,82,-2.5,0.2,,,16100,2.6,1,,,,2.5,0.1
"2025-03-10 06:00:00 EDT",1741600800,97.06,100.93,NW,31,11,,75,-1.8,2.3,,,16100,2.6,0,,,,3.1,1.6
